sourceCRS,sourceVRS,targetCRS,sourceOrigin,dxRoundTrip,dyRoundTrip,dzRoundTrip,dxOriginal,dyOriginal,dzOriginal,dxProj,dyProj,dzProj,stepsForward,stepsReverse
"EGBT22_Geoc","None","DB_Ref_Geod","original",-1.971E-005,-7.767E-005,-1.175E-005,,,,3.886E-008,-2.256E-008,1.188E-004,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.","Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geod","original",-1.971E-005,-7.768E-005,-1.176E-005,,,,3.941E-008,-2.165E-008,1.183E-004,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.","Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geod","original",-1.971E-005,-7.767E-005,-1.176E-005,,,,3.907E-008,-2.186E-008,1.610E-004,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.","Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geod","original",-1.970E-005,-7.768E-005,-1.176E-005,,,,3.919E-008,-2.082E-008,1.129E-004,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.","Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geod","original",-1.971E-005,-7.767E-005,-1.175E-005,,,,3.952E-008,-2.176E-008,7.299E-005,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.","Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.971E-005,-7.766E-005,-1.175E-005,,,,-2.774E-003,-2.334E-003,2.869E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.971E-005,-7.767E-005,-1.175E-005,,,,-2.764E-003,-2.337E-003,2.863E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.971E-005,-7.768E-005,-1.176E-005,,,,-2.796E-003,-2.337E-003,2.884E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.971E-005,-7.767E-005,-1.176E-005,,,,-2.776E-003,-2.297E-003,2.886E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.970E-005,-7.768E-005,-1.176E-005,,,,-2.811E-003,-2.277E-003,2.845E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geoc","None","DB_Ref_Geoc","original",-1.971E-005,-7.767E-005,-1.175E-005,,,,-2.833E-003,-2.337E-003,2.874E-003,"Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.","Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",0.000E+000,0.000E+000,0.000E+000,,,,1.310E-010,-2.416E-009,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",0.000E+000,0.000E+000,0.000E+000,,,,-2.910E-011,-7.567E-010,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",-7.105E-015,0.000E+000,0.000E+000,,,,-1.455E-011,-3.864E-009,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",7.105E-015,0.000E+000,0.000E+000,,,,-9.459E-011,-1.051E-009,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",0.000E+000,0.000E+000,0.000E+000,,,,1.455E-010,4.511E-010,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_EGBT_LDP","proj",0.000E+000,0.000E+000,0.000E+000,,,,8.731E-011,-2.081E-009,0.000E+000,"Conversion from EGBT22_Geod to EGBT22_EGBT_LDP.","Conversion from EGBT22_EGBT_LDP to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",0.000E+000,0.000E+000,1.656E-010,9.313E-010,2.328E-010,-9.313E-010,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",0.000E+000,0.000E+000,1.037E-009,9.313E-010,0.000E+000,-1.863E-009,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",0.000E+000,0.000E+000,5.372E-010,1.397E-009,2.328E-010,-1.863E-009,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",0.000E+000,0.000E+000,1.034E-009,4.657E-010,0.000E+000,0.000E+000,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",0.000E+000,-1.776E-015,-6.292E-010,9.313E-010,2.328E-010,-3.725E-009,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","EGBT22_Geoc","proj",1.421E-014,0.000E+000,1.673E-009,0.000E+000,-2.328E-010,-9.313E-010,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.","Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",7.105E-015,0.000E+000,8.704E-010,-1.533E-003,4.358E-003,1.428E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",0.000E+000,0.000E+000,1.037E-009,-1.539E-003,4.347E-003,1.188E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",0.000E+000,0.000E+000,-1.677E-010,-1.533E-003,4.383E-003,1.182E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",0.000E+000,0.000E+000,1.034E-009,-1.499E-003,4.362E-003,1.609E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",2.132E-014,-1.776E-015,7.566E-011,-1.471E-003,4.357E-003,1.129E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_UTM33","proj",1.421E-014,0.000E+000,1.673E-009,-1.523E-003,4.405E-003,7.291E-005,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.","Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",0.000E+000,-1.776E-015,8.704E-010,,,,3.877E-008,-2.325E-008,1.428E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",0.000E+000,0.000E+000,1.037E-009,,,,3.885E-008,-2.256E-008,1.188E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",0.000E+000,0.000E+000,5.371E-010,,,,3.940E-008,-2.165E-008,1.182E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",0.000E+000,0.000E+000,1.034E-009,,,,3.906E-008,-2.186E-008,1.609E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",7.105E-015,-1.776E-015,7.566E-011,,,,3.919E-008,-2.082E-008,1.129E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geod","proj",1.421E-014,0.000E+000,1.673E-009,,,,3.951E-008,-2.176E-008,7.291E-005,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.","Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",0.000E+000,0.000E+000,1.656E-010,,,,-2.774E-003,-2.334E-003,2.869E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",0.000E+000,0.000E+000,1.037E-009,,,,-2.764E-003,-2.337E-003,2.863E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",0.000E+000,0.000E+000,5.372E-010,,,,-2.796E-003,-2.337E-003,2.884E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",0.000E+000,0.000E+000,1.034E-009,,,,-2.776E-003,-2.297E-003,2.886E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",0.000E+000,-1.776E-015,-6.292E-010,,,,-2.811E-003,-2.277E-003,2.845E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_DREF91_Geoc","proj",1.421E-014,0.000E+000,1.673E-009,,,,-2.833E-003,-2.337E-003,2.874E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.","Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",-7.105E-015,-1.776E-015,1.575E-009,,,,2.505E-008,-6.620E-009,-1.149E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",1.421E-014,1.776E-015,2.447E-009,,,,2.154E-008,2.045E-008,-1.873E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",0.000E+000,-5.329E-015,-1.677E-010,,,,4.464E-009,2.710E-008,2.055E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",0.000E+000,0.000E+000,1.034E-009,,,,2.952E-008,3.815E-008,-6.459E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",0.000E+000,-1.776E-015,-1.334E-009,,,,1.173E-009,7.244E-008,-1.268E-003,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geod","proj",0.000E+000,-3.553E-015,9.681E-010,,,,-1.467E-008,2.125E-008,1.009E-002,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.|>Conversion from ETRS89_CZ_Geoc to ETRS89_CZ_Geod.","Conversion from ETRS89_CZ_Geod to ETRS89_CZ_Geoc.|>Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",0.000E+000,0.000E+000,1.656E-010,-2.700E-003,-1.100E-003,9.000E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",0.000E+000,0.000E+000,1.037E-009,-3.300E-003,7.000E-004,1.000E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",0.000E+000,0.000E+000,5.372E-010,4.000E-004,2.100E-003,1.900E-003,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",0.000E+000,0.000E+000,1.034E-009,-7.100E-003,1.000E-003,-2.900E-003,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",0.000E+000,-1.776E-015,-6.292E-010,-2.200E-003,4.700E-003,-9.000E-004,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","ETRS89_CZ_Geoc","proj",1.421E-014,0.000E+000,1.673E-009,7.100E-003,3.400E-003,6.700E-003,,,,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_CZ_Geoc.","Transformation from ETRS89_CZ_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","DB_Ref_GK5","proj",1.845E-010,-9.997E-010,-3.237E-005,,,,-1.534E-003,4.360E-003,1.429E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","DB_Ref_GK5","proj",1.914E-010,-9.891E-010,-3.312E-005,,,,-1.540E-003,4.349E-003,1.188E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","DB_Ref_GK5","proj",2.030E-010,-9.846E-010,-3.393E-005,,,,-1.534E-003,4.385E-003,1.183E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
"EGBT22_Geod","Ellipsoidal","DB_Ref_GK5","proj",1.971E-010,-9.945E-010,-3.328E-005,,,,-1.499E-003,4.363E-003,1.610E-004,"Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to DB_Ref_Geoc.|>Conversion from DB_Ref_Geoc to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_GK5.","Conversion from DB_Ref_GK5 to DB_Ref_Geod.|>Conversion from DB_Ref_Geod to DB_Ref_Geoc.|>Transformation from DB_Ref_Geoc to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod."
