Forward: Conversion from EGBT22_Geod to EGBT22_Geoc.|>Transformation from EGBT22_Geoc to ETRS89_DREF91_Geoc.|>Conversion from ETRS89_DREF91_Geoc to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_UTM33.
Reverse: Conversion from ETRS89_DREF91_UTM33 to ETRS89_DREF91.|>Conversion from ETRS89_DREF91 to ETRS89_DREF91_Geoc.|>Transformation from ETRS89_DREF91_Geoc to EGBT22_Geoc.|>Conversion from EGBT22_Geoc to EGBT22_Geod.
dxRoundTrip,dyRoundTrip,dzRoundTrip,dx,dy,dz
0.000E+000,0.000E+000,9.563E-010,1.106E-009,-3.725E-009,-2.474E-009
3.553E-014,0.000E+000,-3.129E-010,1.455E-009,2.794E-009,-1.721E-009
-7.105E-015,0.000E+000,-1.147E-009,1.281E-009,-1.863E-009,1.099E-009
0.000E+000,0.000E+000,1.014E-009,1.281E-009,-1.863E-009,1.099E-009
-2.132E-014,1.776E-015,6.067E-010,9.895E-010,-4.657E-009,1.099E-009
7.105E-015,0.000E+000,-5.305E-010,9.895E-010,-2.794E-009,-3.109E-010
2.132E-014,1.776E-015,-7.763E-010,1.397E-009,0.000E+000,-1.299E-009
2.132E-014,-1.776E-015,2.315E-010,1.222E-009,-9.313E-010,-1.299E-009
2.132E-014,0.000E+000,5.605E-011,9.313E-010,-1.863E-009,1.110E-010
1.421E-014,1.776E-015,-1.303E-009,1.281E-009,-1.863E-009,1.110E-010
1.421E-014,0.000E+000,-8.243E-010,1.455E-009,-9.313E-010,-5.938E-010
-1.421E-014,0.000E+000,-8.998E-010,1.281E-009,-2.794E-009,1.202E-010
-1.421E-014,-1.776E-015,-7.553E-010,1.281E-009,-2.794E-009,-1.289E-009
2.842E-014,1.776E-015,-1.341E-009,1.106E-009,-9.313E-010,-1.994E-009
3.553E-014,0.000E+000,-3.882E-011,1.397E-009,-1.863E-009,1.202E-010
-2.132E-014,1.776E-015,9.859E-010,1.397E-009,-9.313E-010,-1.994E-009
2.132E-014,-1.776E-015,8.209E-010,9.895E-010,0.000E+000,1.366E-009
2.842E-014,0.000E+000,1.364E-011,1.281E-009,9.313E-010,6.606E-010
1.421E-014,0.000E+000,1.774E-009,1.106E-009,-3.725E-009,6.606E-010
0.000E+000,0.000E+000,1.394E-009,1.281E-009,-2.794E-009,-4.428E-011
-2.132E-014,0.000E+000,1.492E-009,1.106E-009,-9.313E-010,6.606E-010
-7.105E-015,0.000E+000,9.393E-010,1.106E-009,-2.794E-009,-9.938E-010
2.132E-014,1.776E-015,3.635E-010,1.222E-009,0.000E+000,-2.889E-010
-7.105E-015,1.776E-015,2.103E-009,1.397E-009,-2.794E-009,-2.889E-010
7.105E-015,0.000E+000,5.448E-010,1.164E-009,-9.313E-010,-1.699E-009
2.132E-014,0.000E+000,1.101E-009,1.106E-009,-1.863E-009,4.160E-010
0.000E+000,0.000E+000,-4.003E-010,1.106E-009,-2.794E-009,-2.157E-009
2.132E-014,0.000E+000,-6.548E-011,1.106E-009,-3.725E-009,-2.862E-009
1.421E-014,-1.776E-015,-2.091E-010,1.222E-009,0.000E+000,-2.157E-009
7.105E-015,1.776E-015,1.257E-010,1.106E-009,-5.588E-009,-7.470E-010
2.842E-014,-1.776E-015,-1.932E-009,9.895E-010,1.863E-009,-1.452E-009
-2.132E-014,-1.776E-015,-9.812E-010,1.164E-009,-2.794E-009,5.459E-010
0.000E+000,0.000E+000,-4.150E-010,1.281E-009,-1.863E-009,5.459E-010
0.000E+000,1.776E-015,8.305E-010,1.513E-009,-1.863E-009,-1.589E-010
-2.842E-014,0.000E+000,1.824E-009,1.164E-009,-4.657E-009,-8.638E-010
1.421E-014,0.000E+000,2.501E-010,1.222E-009,-2.794E-009,5.459E-010
1.421E-014,1.776E-015,1.366E-010,8.149E-010,-2.794E-009,-8.059E-010
0.000E+000,5.329E-015,4.557E-010,1.281E-009,-3.725E-009,-1.511E-009
2.842E-014,-1.776E-015,7.493E-010,1.048E-009,-1.863E-009,-1.511E-009
-2.132E-014,0.000E+000,-1.149E-010,9.895E-010,-4.657E-009,-8.059E-010
1.421E-014,0.000E+000,-5.517E-010,1.106E-009,-9.313E-010,-1.511E-009
